Category,City,Country/Region,Customer ID,Customer Name,Manufacturer,Order Date,Order ID,Postal Code,Product Name,Region,Segment,Segments Abbrev,Selected Year,Ship Date,Ship Mode,State/Province,Sub-Category,Discount,Profit,Profit CY,Profit PY,Quantity,Sales,Sales CY,Sales PY,Year
Office Supplies,Los Angeles,United States,TS-21340,Toby Swindell,Xerox,11/24/2020,US-2020-153416,90036,Xerox 225,West,Consumer,CON,FALSE,11/29/2020,Standard Class,California,Paper,0,$0.01K,,,3,$0.0K,,,2020
Office Supplies,Los Angeles,United States,JM-15580,Jill Matthias,Array,8/14/2021,US-2021-136021,90045,Array Memo Cubes,West,Consumer,CON,FALSE,8/18/2021,Standard Class,California,Paper,0,$0.01K,,$0.0K,3,$0.0K,,$0.0K,2021
Office Supplies,Los Angeles,United States,WB-21850,William Brown,Xerox,11/4/2019,US-2019-125829,90045,Xerox 2000,West,Consumer,CON,FALSE,11/11/2019,Standard Class,California,Paper,0,$0.01K,,,3,$0.0K,,,2019
Office Supplies,Los Angeles,United States,CL-12565,Clay Ludtke,Xerox,12/30/2020,US-2020-135580,90049,Xerox 1929,West,Consumer,CON,FALSE,1/3/2021,Standard Class,California,Paper,0,$0.03K,,,3,$0.1K,,,2020
Office Supplies,Los Angeles,United States,XP-21865,Xylona Preis,Other,11/3/2021,US-2021-109365,90049,Multicolor Computer Printout Paper,West,Consumer,CON,FALSE,11/8/2021,Standard Class,California,Paper,0,$0.15K,,$0.2K,3,$0.3K,,$0.3K,2021
Office Supplies,Los Angeles,United States,XP-21865,Xylona Preis,Xerox,11/3/2021,US-2021-109365,90049,Xerox 1892,West,Consumer,CON,FALSE,11/8/2021,Standard Class,California,Paper,0,$0.06K,,$0.1K,3,$0.1K,,$0.1K,2021
Office Supplies,Los Angeles,United States,XP-21865,Xylona Preis,Xerox,11/3/2021,US-2021-109365,90049,Xerox 22,West,Consumer,CON,FALSE,11/8/2021,Standard Class,California,Paper,0,$0.01K,,$0.0K,3,$0.0K,,$0.0K,2021
Office Supplies,Riverside,United States,NM-18520,Neoma Murray,REDIFORM,10/21/2021,US-2021-112340,92503,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",West,Consumer,CON,FALSE,10/27/2021,Standard Class,California,Paper,0,$0.01K,,$0.0K,3,$0.0K,,$0.0K,2021
Office Supplies,Roseville,United States,AI-10855,Arianne Irving,Xerox,3/14/2020,US-2020-167479,95661,Xerox 223,West,Consumer,CON,FALSE,3/19/2020,Standard Class,California,Paper,0,$0.01K,,,3,$0.0K,,,2020
Office Supplies,Roseville,United States,LC-16885,Lena Creighton,Xerox,10/13/2021,US-2021-145583,95661,Xerox 195,West,Consumer,CON,FALSE,10/19/2021,Standard Class,California,Paper,0,$0.01K,,$0.0K,3,$0.0K,,$0.0K,2021
Office Supplies,San Francisco,United States,HF-14995,Herbert Flentye,Wirebound,9/21/2019,US-2019-153969,94109,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",West,Consumer,CON,FALSE,9/25/2019,Standard Class,California,Paper,0,$0.01K,,,3,$0.0K,,,2019
Office Supplies,San Francisco,United States,EB-13930,Eric Barreto,Universal,5/18/2021,US-2021-122728,94110,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),West,Consumer,CON,FALSE,5/24/2021,Standard Class,California,Paper,0,$0.01K,,$0.0K,3,$0.0K,,$0.0K,2021
Office Supplies,San Francisco,United States,CS-12505,Cindy Stewart,Xerox,5/12/2020,US-2020-159380,94122,Xerox 1962,West,Consumer,CON,FALSE,5/16/2020,Standard Class,California,Paper,0,$0.01K,,,3,$0.0K,,,2020
Office Supplies,San Francisco,United States,JF-15490,Jeremy Farry,Xerox,12/27/2019,US-2019-106334,94122,Xerox 1927,West,Consumer,CON,FALSE,1/2/2020,Standard Class,California,Paper,0,$0.01K,,,3,$0.0K,,,2019
Office Supplies,San Francisco,United States,LC-17140,Logan Currie,Ampad,12/17/2022,US-2022-133431,94122,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",West,Consumer,CON,TRUE,12/21/2022,Standard Class,California,Paper,0,$0.01K,$0.0K,,3,$0.0K,$0.0K,,2022
Office Supplies,Salt Lake City,United States,JB-16000,Joy Bell-,Xerox,11/2/2022,US-2022-168179,84106,Xerox 220,West,Consumer,CON,TRUE,11/7/2022,Standard Class,Utah,Paper,0,$0.01K,$0.0K,,3,$0.0K,$0.0K,,2022
Office Supplies,West Jordan,United States,SC-20095,Sanjit Chand,Xerox,11/8/2020,US-2020-123568,84084,Xerox 1988,West,Consumer,CON,FALSE,11/14/2020,Standard Class,Utah,Paper,0,$0.04K,,,3,$0.1K,,,2020
Office Supplies,Seattle,United States,JC-15775,John Castell,Xerox,10/18/2020,US-2020-127824,98115,Xerox 1903,West,Consumer,CON,FALSE,10/22/2020,Standard Class,Washington,Paper,0,$0.01K,,,3,$0.0K,,,2020
Office Supplies,Los Angeles,United States,BD-11320,Bill Donatelli,Other,8/15/2021,US-2021-167241,90004,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",West,Consumer,CON,FALSE,8/22/2021,Standard Class,California,Storage,0,$0.00K,,$0.0K,3,$0.0K,,$0.0K,2021
Office Supplies,Los Angeles,United States,LR-16915,Lena Radford,Akro,9/2/2021,US-2021-126732,90036,Akro Stacking Bins,West,Consumer,CON,FALSE,9/6/2021,Standard Class,California,Storage,0,$0.00K,,$0.0K,3,$0.0K,,$0.0K,2021
Office Supplies,Los Angeles,United States,AB-10165,Alan Barnes,Tennsco,6/25/2020,US-2020-115945,90045,Tennsco Regal Shelving Units,West,Consumer,CON,FALSE,7/1/2020,Standard Class,California,Storage,0,$0.01K,,,3,$0.3K,,,2020
Office Supplies,Los Angeles,United States,CS-11950,Carlos Soltero,SAFCO,10/21/2021,US-2021-161746,90045,SAFCO Boltless Steel Shelving,West,Consumer,CON,FALSE,10/27/2021,Standard Class,California,Storage,0,$0.00K,,$0.0K,3,$0.3K,,$0.3K,2021
Office Supplies,Los Angeles,United States,CL-12565,Clay Ludtke,Other,12/30/2020,US-2020-135580,90049,2300 Heavy-Duty Transfer File Systems by Perma,West,Consumer,CON,FALSE,1/3/2021,Standard Class,California,Storage,0,$0.01K,,,3,$0.1K,,,2020
Office Supplies,Morgan Hill,United States,RD-19720,Roger Demir,Acco,12/3/2021,US-2021-149762,95037,Acco Perma 4000 Stacking Storage Drawers,West,Consumer,CON,FALSE,12/7/2021,Standard Class,California,Storage,0,$0.01K,,$0.0K,3,$0.0K,,$0.0K,2021
Office Supplies,Murrieta,United States,RA-19945,Ryan Akin,Fellowes,8/27/2020,US-2020-126445,92563,Fellowes Super Stor/Drawer Files,West,Consumer,CON,FALSE,8/31/2020,Standard Class,California,Storage,0,$0.09K,,,3,$0.5K,,,2020
Office Supplies,Oakland,United States,RE-19450,Richard Eichhorn,Other,8/15/2020,US-2020-142454,94601,Mobile Personal File Cube,West,Consumer,CON,FALSE,8/19/2020,Standard Class,California,Storage,0,$0.02K,,,3,$0.1K,,,2020
Office Supplies,San Diego,United States,AZ-10750,Annie Zypern,Fellowes,2/5/2021,US-2021-100993,92037,"Fellowes Mobile File Cart, Black",West,Consumer,CON,FALSE,2/10/2021,Standard Class,California,Storage,0,$0.05K,,$0.1K,3,$0.2K,,$0.2K,2021
Office Supplies,San Diego,United States,JE-15745,Joel Eaton,Belkin,10/21/2021,US-2021-144729,92037,"Belkin 19"" Vented Equipment Shelf, Black",West,Consumer,CON,FALSE,10/25/2021,Standard Class,California,Storage,0,$0.00K,,$0.0K,3,$0.2K,,$0.2K,2021
Office Supplies,San Francisco,United States,MS-17770,Maxwell Schwartz,Space Solutions,8/31/2022,US-2022-132619,94109,Space Solutions Commercial Steel Shelving,West,Consumer,CON,TRUE,9/5/2022,Standard Class,California,Storage,0,$0.01K,$0.0K,,3,$0.2K,$0.2K,,2022
Office Supplies,San Francisco,United States,PO-18850,Patrick O'Brill,Eldon,5/1/2020,US-2020-104486,94109,Eldon Simplefile Box Office,West,Consumer,CON,FALSE,5/6/2020,Standard Class,California,Storage,0,$0.01K,,,3,$0.0K,,,2020
Office Supplies,San Francisco,United States,EB-13930,Eric Barreto,Other,5/18/2021,US-2021-122728,94110,Home/Office Personal File Carts,West,Consumer,CON,FALSE,5/24/2021,Standard Class,California,Storage,0,$0.03K,,$0.0K,3,$0.1K,,$0.1K,2021
Office Supplies,San Francisco,United States,BT-11680,Brian Thompson,Fellowes,4/10/2021,US-2021-123358,94122,Fellowes Staxonsteel Drawer Files,West,Consumer,CON,FALSE,4/17/2021,Standard Class,California,Storage,0,$0.08K,,$0.1K,3,$0.6K,,$0.6K,2021
Office Supplies,San Francisco,United States,MK-18160,Mike Kennedy,Other,12/2/2021,US-2021-108455,94122,X-Rack File for Hanging Folders,West,Consumer,CON,FALSE,12/8/2021,Standard Class,California,Storage,0,$0.01K,,$0.0K,3,$0.0K,,$0.0K,2021
Office Supplies,San Jose,United States,EB-14110,Eugene Barchas,Other,9/11/2021,US-2021-116561,95123,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",West,Consumer,CON,FALSE,9/17/2021,Standard Class,California,Storage,0,$0.01K,,$0.0K,3,$0.3K,,$0.3K,2021
Office Supplies,Seattle,United States,BN-11515,Bradley Nguyen,Eldon,9/17/2019,US-2019-103940,98103,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,West,Consumer,CON,FALSE,9/21/2019,Standard Class,Washington,Storage,0,$0.02K,,,3,$0.1K,,,2019
Office Supplies,Seattle,United States,DK-12895,Dana Kaydos,Other,8/12/2022,US-2022-152310,98103,Personal File Boxes with Fold-Down Carry Handle,West,Consumer,CON,TRUE,8/19/2022,Standard Class,Washington,Storage,0,$0.01K,$0.0K,,3,$0.0K,$0.0K,,2022
Office Supplies,Seattle,United States,TT-21070,Ted Trevino,Space Solutions,11/13/2022,US-2022-122490,98103,Space Solutions HD Industrial Steel Shelving.,West,Consumer,CON,TRUE,11/18/2022,Standard Class,Washington,Storage,0,$0.01K,$0.0K,,3,$0.3K,$0.3K,,2022
Office Supplies,Seattle,United States,JL-15850,John Lucas,Standard,5/29/2020,US-2020-120880,98105,Standard Rollaway File with Lock,West,Consumer,CON,FALSE,6/3/2020,Standard Class,Washington,Storage,0,$0.14K,,,3,$0.5K,,,2020
Office Supplies,San Diego,United States,CK-12595,Clytie Kelty,Acme,12/26/2019,US-2019-106264,92024,Acme Rosewood Handle Letter Opener,West,Consumer,CON,FALSE,12/30/2019,Standard Class,California,Supplies,0,$0.00K,,,3,$0.0K,,,2019
Office Supplies,San Diego,United States,PF-19165,Philip Fox,Fiskars,8/27/2020,US-2020-101707,92105,Fiskars Softgrip Scissors,West,Consumer,CON,FALSE,9/1/2020,Standard Class,California,Supplies,0,$0.01K,,,3,$0.0K,,,2020
Office Supplies,Seattle,United States,CS-12355,Christine Sundaresam,Acme,11/12/2022,US-2022-164364,98115,Acme Forged Steel Scissors with Black Enamel Handles,West,Consumer,CON,TRUE,11/16/2022,Standard Class,Washington,Supplies,0,$0.01K,$0.0K,,3,$0.0K,$0.0K,,2022
Office Supplies,Inglewood,United States,KM-16660,Khloe Miller,Hoover,12/15/2022,US-2022-154116,90301,Hoover Commercial SteamVac,West,Consumer,CON,TRUE,12/19/2022,Standard Class,California,Appliances,0,$0.02K,$0.0K,,4,$0.1K,$0.1K,,2022
Office Supplies,Los Angeles,United States,JL-15835,John Lee,Harmony,2/2/2022,US-2022-161333,90045,Harmony HEPA Quiet Air Purifiers,West,Consumer,CON,TRUE,2/7/2022,Standard Class,California,Appliances,0,$0.02K,$0.0K,,4,$0.0K,$0.0K,,2022
Office Supplies,Seattle,United States,DO-13435,Denny Ordway,Acco,3/29/2020,US-2020-121272,98103,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,West,Consumer,CON,FALSE,4/4/2020,Standard Class,Washington,Appliances,0,$0.02K,,,4,$0.1K,,,2020
Office Supplies,Seattle,United States,JH-15985,Joseph Holt,3M,12/15/2020,US-2020-109638,98115,3M Office Air Cleaner,West,Consumer,CON,FALSE,12/22/2020,Standard Class,Washington,Appliances,0,$0.04K,,,4,$0.1K,,,2020
Office Supplies,Roseville,United States,LC-16885,Lena Creighton,Sanford,10/13/2021,US-2021-145583,95661,"Sanford Colorific Colored Pencils, 12/Box",West,Consumer,CON,FALSE,10/19/2021,Standard Class,California,Art,0,$0.00K,,$0.0K,4,$0.0K,,$0.0K,2021
Office Supplies,San Francisco,United States,JW-16075,Julia West,BIC,9/25/2021,US-2021-101385,94109,BIC Brite Liner Highlighters,West,Consumer,CON,FALSE,10/1/2021,Standard Class,California,Art,0,$0.01K,,$0.0K,4,$0.0K,,$0.0K,2021
Office Supplies,San Jose,United States,KM-16660,Khloe Miller,Newell,12/22/2019,US-2019-133543,95123,Newell 332,West,Consumer,CON,FALSE,12/26/2019,Standard Class,California,Art,0,$0.00K,,,4,$0.0K,,,2019
Office Supplies,Westminster,United States,TC-21295,Toby Carlisle,Boston,7/14/2022,US-2022-121048,92683,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",West,Consumer,CON,TRUE,7/18/2022,Standard Class,California,Art,0,$0.02K,$0.0K,,4,$0.1K,$0.1K,,2022
Office Supplies,Seattle,United States,SW-20275,Scott Williamson,Other,3/18/2022,US-2022-148145,98115,Deluxe Chalkboard Eraser Cleaner,West,Consumer,CON,TRUE,3/23/2022,Standard Class,Washington,Art,0,$0.02K,$0.0K,,4,$0.0K,$0.0K,,2022
Office Supplies,Los Angeles,United States,KT-16465,Kean Takahito,Other,12/24/2020,US-2020-158456,90032,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",West,Consumer,CON,FALSE,12/29/2020,Standard Class,California,Fasteners,0,$0.02K,,,4,$0.0K,,,2020
Office Supplies,Los Angeles,United States,AP-10915,Arthur Prichep,Stockwell,9/29/2019,US-2019-146969,90045,Stockwell Push Pins,West,Consumer,CON,FALSE,10/3/2019,Standard Class,California,Fasteners,0,$0.00K,,,4,$0.0K,,,2019
Office Supplies,Westminster,United States,TC-21295,Toby Carlisle,OIC,7/14/2022,US-2022-121048,92683,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",West,Consumer,CON,TRUE,7/18/2022,Standard Class,California,Fasteners,0,$0.00K,$0.0K,,4,$0.0K,$0.0K,,2022
Office Supplies,Seattle,United States,BD-11320,Bill Donatelli,Avery,6/10/2022,US-2022-158071,98103,Avery 512,West,Consumer,CON,TRUE,6/15/2022,Standard Class,Washington,Labels,0,$0.01K,$0.0K,,4,$0.0K,$0.0K,,2022
Office Supplies,Seattle,United States,JD-16015,Joy Daniels,Avery,10/4/2019,US-2019-102085,98115,Avery 519,West,Consumer,CON,FALSE,10/9/2019,Standard Class,Washington,Labels,0,$0.01K,,,4,$0.0K,,,2019
Office Supplies,Costa Mesa,United States,DB-13060,Dave Brooks,Other,2/26/2022,US-2022-121258,92627,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",West,Consumer,CON,TRUE,3/3/2022,Standard Class,California,Paper,0,$0.01K,$0.0K,,4,$0.0K,$0.0K,,2022
Office Supplies,Los Angeles,United States,BD-11320,Bill Donatelli,REDIFORM,8/15/2021,US-2021-167241,90004,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",West,Consumer,CON,FALSE,8/22/2021,Standard Class,California,Paper,0,$0.02K,,$0.0K,4,$0.0K,,$0.0K,2021
Office Supplies,Los Angeles,United States,KT-16480,Kean Thornton,Xerox,8/20/2022,US-2022-105326,90036,Xerox 203,West,Consumer,CON,TRUE,8/27/2022,Standard Class,California,Paper,0,$0.01K,$0.0K,,4,$0.0K,$0.0K,,2022
Office Supplies,Los Angeles,United States,RL-19615,Rob Lucas,Xerox,12/5/2019,US-2019-133830,90045,Xerox 1933,West,Consumer,CON,FALSE,12/10/2019,Standard Class,California,Paper,0,$0.02K,,,4,$0.0K,,,2019
Office Supplies,San Francisco,United States,ES-14020,Erica Smith,Wirebound,9/20/2019,US-2019-156433,94110,"Wirebound Message Book, 4 per Page",West,Consumer,CON,FALSE,9/26/2019,Standard Class,California,Paper,0,$0.01K,,,4,$0.0K,,,2019
Office Supplies,San Francisco,United States,MK-18160,Mike Kennedy,Xerox,12/2/2021,US-2021-108455,94122,Xerox 192,West,Consumer,CON,FALSE,12/8/2021,Standard Class,California,Paper,0,$0.01K,,$0.0K,4,$0.0K,,$0.0K,2021
Office Supplies,San Francisco,United States,MK-18160,Mike Kennedy,Xerox,5/3/2022,US-2022-163209,94122,Xerox 2,West,Consumer,CON,TRUE,5/7/2022,Standard Class,California,Paper,0,$0.01K,$0.0K,,4,$0.0K,$0.0K,,2022
Office Supplies,Seattle,United States,DK-12895,Dana Kaydos,Xerox,8/12/2022,US-2022-152310,98103,Xerox 1937,West,Consumer,CON,TRUE,8/19/2022,Standard Class,Washington,Paper,0,$0.09K,$0.1K,,4,$0.2K,$0.2K,,2022
Office Supplies,Seattle,United States,AP-10915,Arthur Prichep,Xerox,12/10/2021,US-2021-128412,98105,Xerox 1988,West,Consumer,CON,FALSE,12/17/2021,Standard Class,Washington,Paper,0,$0.06K,,$0.1K,4,$0.1K,,$0.1K,2021
Office Supplies,Los Angeles,United States,RD-19585,Rob Dowd,Rogers,7/3/2022,US-2022-139437,90004,Rogers Deluxe File Chest,West,Consumer,CON,TRUE,7/8/2022,Standard Class,California,Storage,0,$0.00K,$0.0K,,4,$0.1K,$0.1K,,2022
Office Supplies,Los Angeles,United States,HG-15025,Hunter Glantz,Tennsco,5/14/2020,US-2020-165162,90032,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",West,Consumer,CON,FALSE,5/21/2020,Standard Class,California,Storage,0,$0.06K,,,4,$1.1K,,,2020
Office Supplies,Los Angeles,United States,JL-15835,John Lee,Other,2/2/2022,US-2022-161333,90045,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",West,Consumer,CON,TRUE,2/7/2022,Standard Class,California,Storage,0,$0.04K,$0.0K,,4,$0.1K,$0.1K,,2022
Office Supplies,Los Angeles,United States,GM-14440,Gary McGarr,Fellowes,12/3/2021,US-2021-161025,90049,Fellowes Staxonsteel Drawer Files,West,Consumer,CON,FALSE,12/9/2021,Standard Class,California,Storage,0,$0.11K,,$0.1K,4,$0.8K,,$0.8K,2021
Office Supplies,San Francisco,United States,JD-16060,Julia Dunbar,Gould Plastics,9/24/2019,US-2019-123344,94109,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",West,Consumer,CON,FALSE,9/29/2019,Standard Class,California,Storage,0,$0.01K,,,4,$0.2K,,,2019
Office Supplies,San Jose,United States,JE-15745,Joel Eaton,Belkin,4/16/2022,US-2022-108070,95123,"Belkin 19"" Vented Equipment Shelf, Black",West,Consumer,CON,TRUE,4/20/2022,Standard Class,California,Storage,0,$0.00K,$0.0K,,4,$0.2K,$0.2K,,2022
Office Supplies,Los Angeles,United States,CC-12145,Charles Crestani,Martin-Yale,9/10/2020,US-2020-132906,90004,Martin-Yale Premier Letter Opener,West,Consumer,CON,FALSE,9/14/2020,Standard Class,California,Supplies,0,$0.00K,,,4,$0.1K,,,2020
Office Supplies,San Bernardino,United States,BK-11260,Berenike Kampe,Acme,3/19/2020,US-2020-113110,92404,Acme Elite Stainless Steel Scissors,West,Consumer,CON,FALSE,3/23/2020,Standard Class,California,Supplies,0,$0.01K,,,4,$0.0K,,,2020
Office Supplies,Seattle,United States,MS-17770,Maxwell Schwartz,Acme,8/23/2021,US-2021-150350,98105,Acme Rosewood Handle Letter Opener,West,Consumer,CON,FALSE,8/30/2021,Standard Class,Washington,Supplies,0,$0.00K,,$0.0K,4,$0.0K,,$0.0K,2021
Office Supplies,Los Angeles,United States,CS-12505,Cindy Stewart,Fellowes,11/2/2022,US-2022-115609,90036,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,West,Consumer,CON,TRUE,11/7/2022,Standard Class,California,Appliances,0,$0.04K,$0.0K,,5,$0.2K,$0.2K,,2022
Office Supplies,San Francisco,United States,GA-14515,George Ashbrook,Hoover,4/17/2020,US-2020-155306,94122,Hoover Upright Vacuum With Dirt Cup,West,Consumer,CON,FALSE,4/21/2020,Standard Class,California,Appliances,0,$0.42K,,,5,$1.4K,,,2020
Office Supplies,Westminster,United States,JL-15505,Jeremy Lonsdale,Other,8/7/2022,US-2022-156776,92683,3.6 Cubic Foot Counter Height Office Refrigerator,West,Consumer,CON,TRUE,8/11/2022,Standard Class,California,Appliances,0,$0.41K,$0.4K,,5,$1.5K,$1.5K,,2022
Office Supplies,Las Vegas,United States,RD-19480,Rick Duston,Fellowes,5/20/2022,US-2022-166688,89115,Fellowes Basic Home/Office Series Surge Protectors,West,Consumer,CON,TRUE,5/26/2022,Standard Class,Nevada,Appliances,0,$0.02K,$0.0K,,5,$0.1K,$0.1K,,2022
Office Supplies,Pasco,United States,MC-17845,Michael Chen,Eureka,11/10/2022,US-2022-128447,99301,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",West,Consumer,CON,TRUE,11/17/2022,Standard Class,Washington,Appliances,0,$0.11K,$0.1K,,5,$0.4K,$0.4K,,2022
Office Supplies,Seattle,United States,MS-17770,Maxwell Schwartz,Acco,8/23/2021,US-2021-150350,98105,"Acco Six-Outlet Power Strip, 4' Cord Length",West,Consumer,CON,FALSE,8/30/2021,Standard Class,Washington,Appliances,0,$0.01K,,$0.0K,5,$0.0K,,$0.0K,2021
Office Supplies,Bakersfield,United States,AW-10840,Anthony Witt,Other,9/2/2022,US-2022-123001,93309,"OIC #2 Pencils, Medium Soft",West,Consumer,CON,TRUE,9/8/2022,Standard Class,California,Art,0,$0.00K,$0.0K,,5,$0.0K,$0.0K,,2022
Office Supplies,Lakewood,United States,TZ-21580,Tracy Zic,Avery,12/4/2020,US-2020-119508,90712,Avery Hi-Liter Fluorescent Desk Style Markers,West,Consumer,CON,FALSE,12/9/2020,Standard Class,California,Art,0,$0.01K,,,5,$0.0K,,,2020
Office Supplies,Los Angeles,United States,DP-13000,Darren Powers,Prang,11/24/2020,US-2020-105347,90004,Prang Colored Pencils,West,Consumer,CON,FALSE,11/28/2020,Standard Class,California,Art,0,$0.01K,,,5,$0.0K,,,2020
Office Supplies,San Francisco,United States,DN-13690,Duane Noonan,Other,10/12/2019,US-2019-139451,94122,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",West,Consumer,CON,FALSE,10/16/2019,Standard Class,California,Art,0,$0.00K,,,5,$0.0K,,,2019
Office Supplies,San Francisco,United States,JK-15205,Jamie Kunitz,Other,10/30/2022,US-2022-123491,94122,4009 Highlighters by Sanford,West,Consumer,CON,TRUE,11/5/2022,Standard Class,California,Art,0,$0.01K,$0.0K,,5,$0.0K,$0.0K,,2022
Office Supplies,San Francisco,United States,TM-21010,Tamara Manning,Staples in misc. colors,1/20/2022,US-2022-144589,94122,Staples in misc. colors,West,Consumer,CON,TRUE,1/25/2022,Standard Class,California,Art,0,$0.01K,$0.0K,,5,$0.0K,$0.0K,,2022
Office Supplies,Seattle,United States,AH-10585,Angele Hood,Sanford,9/15/2021,US-2021-160479,98105,SANFORD Major Accent Highlighters,West,Consumer,CON,FALSE,9/20/2021,Standard Class,Washington,Art,0,$0.01K,,$0.0K,5,$0.0K,,$0.0K,2021
Office Supplies,San Francisco,United States,HF-14995,Herbert Flentye,Other,9/21/2019,US-2019-153969,94109,"#10 White Business Envelopes,4 1/8 x 9 1/2",West,Consumer,CON,FALSE,9/25/2019,Standard Class,California,Envelopes,0,$0.04K,,,5,$0.1K,,,2019
Office Supplies,Carlsbad,United States,RD-19900,Ruben Dartt,Staple envelope,11/16/2021,US-2021-154508,88220,Staple envelope,West,Consumer,CON,FALSE,11/20/2021,Standard Class,New Mexico,Envelopes,0,$0.01K,,$0.0K,5,$0.0K,,$0.0K,2021
Office Supplies,Seattle,United States,JM-15580,Jill Matthias,Other,5/12/2021,US-2021-167416,98105,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",West,Consumer,CON,FALSE,5/17/2021,Standard Class,Washington,Envelopes,0,$0.03K,,$0.0K,5,$0.1K,,$0.1K,2021
